filing_date,component,url,ownerOrg,name,cik
2025-07-07,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1554859/000155485925000038/smlr-20250707x8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Industrial Applications and Services,"Semler Scientific, Inc.",1554859
2025-07-17,holdings_domestic,https://www.sec.gov/Archives/edgar/data/2027708/000121390025064922/ea024932301ex99-2_cantor1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Real Estate & Construction,"Cantor Equity Partners I, Inc.",2027708
2025-06-25,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1710350/000121390025057847/ea024698001ex99-2_bitdigital.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"Bit Digital, Inc",1710350
2025-07-15,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1436229/000149315225011227/form8-k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,BTCS Inc.,1436229
2025-07-09,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1662684/000110465925066590/tm2520140d1_ex99-1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,"KULR Technology Group, Inc.",1662684
2025-07-08,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1640384/000095017025094464/lmfa-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"LM FUNDING AMERICA, INC.",1640384
2025-06-09,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1662684/000110465925057631/tm2517423d2_ex99-1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,"KULR Technology Group, Inc.",1662684
2025-07-25,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1829794/000168316825005371/volcon_8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,Empery Digital Inc.,1829794
2025-06-24,holdings_domestic,https://www.sec.gov/Archives/edgar/data/2056263/000121390025057285/ea024650601ex99-1_columbus1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Real Estate & Construction,Columbus Circle Capital Corp. I,2056263
2025-07-23,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1507605/000095014225001988/eh250657076_8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"MARA Holdings, Inc.",1507605
2025-06-10,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1820302/000162828025030475/bakkt-20250610.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"Bakkt, Inc.",1820302
2025-06-10,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1821534/000095017025084134/exod-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"Exodus Movement, Inc.",1821534
2025-07-09,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1821534/000095017025094816/exod-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"Exodus Movement, Inc.",1821534
2025-07-22,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1829794/000168316825005256/volcon_ex9901.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,Empery Digital Inc.,1829794
2025-07-22,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1854480/000114036125026750/ef20052327_8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Real Estate & Construction,DevvStream Corp.,1854480
2025-05-15,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1889123/000095017025072655/ck0001889123-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"Fold Holdings, Inc.",1889123
2025-06-20,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1820302/000119312525142918/d80998d8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"Bakkt, Inc.",1820302
2025-06-10,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1755953/000121390025052744/ea024511501ex99-1_gryphon.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,American Bitcoin Corp.,1755953
2025-07-23,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1852317/000095017025097862/ck0001852317-ex4_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,Fidelity Wise Origin Bitcoin Fund,1852317
2025-06-06,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1074828/000165495425006660/knwn_8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"USBC, Inc.",1074828
2025-06-16,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1493761/000119312525141175/d792332dex101.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,Turtle Beach Corp,1493761
2025-07-10,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1662684/000110465925066854/tm2520325d1_ex99-1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,"KULR Technology Group, Inc.",1662684
2025-06-10,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1640384/000095017025084102/lmfa-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"LM FUNDING AMERICA, INC.",1640384
2025-05-15,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1662684/000110465925049502/tm2515306d1_ex99-1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,"KULR Technology Group, Inc.",1662684
2025-07-24,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1554859/000110465925070236/tm2521593d1_8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Industrial Applications and Services,"Semler Scientific, Inc.",1554859
2025-05-23,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1554859/000155485925000024/smlr-20250523x8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Industrial Applications and Services,"Semler Scientific, Inc.",1554859
2025-07-08,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1662684/000110465925066291/tm2520046d1_ex99-1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Manufacturing,"KULR Technology Group, Inc.",1662684
2025-06-04,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1554859/000155485925000027/smlr-20250604x8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Industrial Applications and Services,"Semler Scientific, Inc.",1554859
2025-05-20,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1436229/000164117225011611/form8-k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,BTCS Inc.,1436229
2025-07-23,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1681682/000165495425008318/endra_8k.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Industrial Applications and Services,ENDRA Life Sciences Inc.,1681682
2025-07-22,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1898474/000121390025066319/ea024916301ex99-1_signing.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Technology,"Signing Day Sports, Inc.",1898474
2025-05-28,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1859392/000162828025028003/glxy-20250527.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,Galaxy Digital Inc.,1859392
2025-06-30,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1808220/000162828025033527/amendment13-combined.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Finance,"GoHealth, Inc.",1808220
2025-05-15,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1901799/000095017025072018/btm-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,Bitcoin Depot Inc.,1901799
2025-07-09,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1360442/000109690625001116/dogp_ex99z1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Trade & Services,"Dogecoin Cash, Inc.",1360442
2025-05-15,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1901799/000095017025072779/btm-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,Bitcoin Depot Inc.,1901799
2025-06-10,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1829311/000168316825004380/bitmine_ex9904.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"BITMINE IMMERSION TECHNOLOGIES, INC.",1829311
2025-07-03,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1920406/000121390025061470/ea0247754-8k425_asset.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Crypto Assets,"Strive, Inc.",1920406
2025-05-27,holdings_domestic,https://www.sec.gov/Archives/edgar/data/1849635/000114036125020420/ef20049689_ex10-2.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Technology,Trump Media & Technology Group Corp.,1849635
2025-05-14,holdings_domestic,https://www.sec.gov/Archives/edgar/data/88000/000095017025071607/hkhc-ex99_1.htm#:~:text=bitcoin%20holdings&text=BTC%20holdings&text=cryptocurrency%20holdings&text=digital%20asset%20holdings,Finance,Horizon Kinetics Holding Corp,88000
2025-06-30,mining_domestic,https://www.sec.gov/Archives/edgar/data/1992870/000114036125024065/ef20047701_10k.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Crypto Assets,Franklin Templeton Digital Holdings Trust,1992870
2025-07-14,mining_domestic,https://www.sec.gov/Archives/edgar/data/1434740/000147793225005018/rngr_10k.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Energy & Transportation,Ranger Gold Corp.,1434740
2025-05-19,mining_domestic,https://www.sec.gov/Archives/edgar/data/1590715/000147793225003940/arec_ex951.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Energy & Transportation,American Resources Corp,1590715
2025-07-11,mining_domestic,https://www.sec.gov/Archives/edgar/data/1680689/000164033425001165/boxxy_10k.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Trade & Services,"Natural Resource Holdings, Inc.",1680689
2025-05-20,mining_domestic,https://www.sec.gov/Archives/edgar/data/918646/000095017025075321/exp-20250331.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Manufacturing,EAGLE MATERIALS INC,918646
2025-06-27,mining_domestic,https://www.sec.gov/Archives/edgar/data/1009759/000155837025008930/cgeh-20250331x10k.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Technology,"Capstone Energy Plus, Inc.",1009759
2025-06-24,mining_domestic,https://www.sec.gov/Archives/edgar/data/1304492/000130449225000056/atex-20250331.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Technology,Anterix Inc.,1304492
2025-06-25,mining_domestic,https://www.sec.gov/Archives/edgar/data/1368622/000155837025008838/avav-20250430x10k.htm#:~:text=bitcoin%20mining&text=cryptocurrency%20mining&text=crypto%20mining&text=mining%20operations,Manufacturing,AeroVironment Inc,1368622
2025-07-18,investment_domestic,https://www.sec.gov/Archives/edgar/data/1859199/000121390025065773/ea024960301ex99-1_realpha.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Real Estate & Construction,reAlpha Tech Corp.,1859199
2025-07-18,investment_domestic,https://www.sec.gov/Archives/edgar/data/1859199/000121390025065321/ea024947601ex99-1_realpha.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Real Estate & Construction,reAlpha Tech Corp.,1859199
2025-07-22,investment_domestic,https://www.sec.gov/Archives/edgar/data/1859199/000121390025066355/ea024980301ex99-1_realpha.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Real Estate & Construction,reAlpha Tech Corp.,1859199
2025-07-22,investment_domestic,https://www.sec.gov/Archives/edgar/data/1688126/000164117225020562/ex99-1.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Technology,Crypto Co,1688126
2025-07-23,investment_domestic,https://www.sec.gov/Archives/edgar/data/1859199/000121390025066810/ea024992701ex99-1_realpha.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Real Estate & Construction,reAlpha Tech Corp.,1859199
2025-07-09,investment_domestic,https://www.sec.gov/Archives/edgar/data/1554818/000168316825004977/auddia_8k.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Technology,AUDDIA INC.,1554818
2025-07-02,investment_domestic,https://www.sec.gov/Archives/edgar/data/1650101/000164117225017482/ex99-1.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Trade & Services,ADDENTAX GROUP CORP.,1650101
2025-05-15,investment_domestic,https://www.sec.gov/Archives/edgar/data/1889123/000095017025072655/ck0001889123-ex99_1.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Crypto Assets,"Fold Holdings, Inc.",1889123
2025-07-07,investment_domestic,https://www.sec.gov/Archives/edgar/data/1050446/000095017025094137/mstr-20250707.htm#:~:text=bitcoin%20investment&text=BTC%20investment&text=cryptocurrency%20investment&text=digital%20currency%20investment,Crypto Assets,Strategy Inc,1050446
